DonationID,DonorID,DonationDate,Quantity,StaffID
19525,D350,2020-08-02,330,S96
19526,D14940,2020-12-17,447,S440
19527,D3181,2020-08-19,447,S21
19528,D5070,2021-06-11,414,S490
19529,D7060,2021-10-28,338,S459
19530,D17473,2022-04-16,380,S455
19531,D11842,2023-05-02,330,S245
19532,D3899,2023-07-04,402,S237
19533,D16550,2021-07-29,336,S159
19534,D15808,2020-04-25,382,S342
19535,D12592,2021-12-05,345,S400
19536,D1998,2020-07-15,355,S241
19537,D10022,2020-05-12,316,S43
19538,D14375,2022-04-22,491,S381
19539,D14509,2022-11-19,484,S81
19540,D17932,2020-10-20,380,S480
19541,D7639,2022-07-01,341,S123
19542,D4693,2020-03-23,412,S224
19543,D415,2020-06-12,459,S368
19544,D15792,2024-04-26,416,S187
19545,D216,2021-01-29,346,S490
19546,D12475,2020-04-24,338,S149
19547,D5929,2020-01-22,366,S389
19548,D16357,2021-04-25,302,S402
19549,D4431,2021-06-08,420,S81
19550,D10431,2020-08-08,377,S254
19551,D12579,2021-07-19,401,S134
19552,D2179,2021-12-20,476,S435
19553,D12879,2022-11-04,332,S463
19554,D5106,2021-11-13,348,S17
19555,D15148,2023-08-06,448,S492
19556,D14451,2023-09-14,432,S108
19557,D19945,2020-04-21,321,S213
19558,D1692,2023-02-18,485,S450
19559,D17799,2021-01-10,348,S298
19560,D18831,2020-06-20,302,S2
19561,D4979,2021-05-02,459,S32
19562,D1155,2023-09-19,336,S392
19563,D7577,2020-10-11,353,S328
19564,D14543,2021-05-12,417,S68
19565,D10275,2021-10-16,496,S265
19566,D6374,2020-06-07,430,S326
19567,D986,2024-04-09,353,S279
19568,D19244,2023-05-07,339,S367
19569,D18850,2022-10-02,483,S410
19570,D12519,2020-04-21,471,S79
19571,D8867,2021-03-26,497,S222
19572,D13012,2020-03-09,479,S74
19573,D15752,2023-03-13,432,S246
19574,D5481,2021-12-22,314,S467
19575,D15590,2024-02-15,490,S337
19576,D3050,2020-01-09,314,S100
19577,D5307,2021-07-28,343,S76
19578,D12822,2022-09-30,395,S235
19579,D1550,2021-09-19,304,S99
19580,D15771,2023-06-12,313,S221
19581,D6222,2022-03-28,304,S428
19582,D2171,2020-01-16,364,S262
19583,D5142,2023-05-03,349,S221
19584,D3741,2020-01-26,359,S413
19585,D9480,2023-10-19,470,S235
19586,D7010,2021-07-20,306,S459
19587,D12314,2022-08-29,332,S417
19588,D2100,2022-06-28,446,S371
19589,D14369,2024-10-29,483,S432
19590,D9521,2024-11-27,447,S416
19591,D7120,2020-03-14,415,S132
19592,D6666,2024-07-01,395,S389
19593,D9405,2021-08-11,497,S83
19594,D5867,2023-04-01,313,S476
19595,D262,2024-01-18,350,S331
19596,D7657,2023-04-01,404,S187
19597,D6748,2024-10-14,317,S93
19598,D8107,2022-07-27,393,S212
19599,D2715,2022-01-31,443,S199
19600,D8279,2021-04-16,393,S41
19601,D14425,2023-05-10,432,S399
19602,D1187,2020-10-03,356,S66
19603,D4092,2021-10-14,461,S400
19604,D10438,2023-08-29,424,S1
19605,D10374,2022-06-09,429,S452
19606,D7346,2022-10-23,464,S138
19607,D7816,2020-05-19,321,S146
19608,D9422,2022-12-04,380,S321
19609,D9646,2021-06-25,330,S79
19610,D11359,2020-11-14,426,S275
19611,D16275,2022-12-05,421,S186
19612,D18536,2024-02-15,334,S182
19613,D16448,2020-05-15,309,S278
19614,D3482,2020-08-15,335,S102
19615,D15089,2024-12-26,425,S65
19616,D5376,2023-09-06,401,S494
19617,D11808,2024-09-11,343,S286
19618,D18022,2022-07-21,392,S322
19619,D6004,2024-08-06,433,S269
19620,D1286,2022-01-27,493,S222
19621,D3562,2020-04-14,307,S462
19622,D5045,2020-03-24,456,S24
19623,D1645,2022-11-18,326,S176
19624,D7243,2020-10-18,327,S433
19625,D3295,2024-10-29,399,S192
19626,D8201,2020-04-30,482,S294
19627,D5422,2024-10-10,331,S213
19628,D11780,2023-03-22,337,S495
19629,D18251,2023-05-15,479,S421
19630,D18983,2022-05-29,453,S279
19631,D1702,2023-05-19,333,S142
19632,D16459,2022-05-23,399,S180
19633,D12709,2023-06-07,436,S60
19634,D11655,2020-06-07,319,S130
19635,D17353,2021-05-14,394,S291
19636,D3541,2022-01-06,391,S33
19637,D175,2021-07-03,464,S375
19638,D13403,2022-01-21,384,S44
19639,D3614,2020-02-14,349,S316
19640,D7566,2021-05-28,486,S99
19641,D4845,2021-12-24,320,S158
19642,D9876,2023-04-07,358,S434
19643,D2655,2021-12-08,428,S455
19644,D425,2023-09-30,384,S41
19645,D2034,2021-02-16,496,S244
19646,D9963,2021-04-08,305,S433
19647,D2074,2022-07-07,424,S404
19648,D17374,2021-03-22,493,S42
19649,D11201,2020-02-26,332,S304
19650,D7413,2022-06-12,317,S414
19651,D18878,2020-10-05,342,S301
19652,D1337,2023-04-30,423,S283
19653,D16455,2024-09-20,375,S165
19654,D13151,2021-10-08,343,S15
19655,D6359,2023-01-29,310,S95
19656,D14473,2021-06-17,362,S404
19657,D10096,2022-04-28,415,S274
19658,D5437,2021-08-30,355,S411
19659,D3019,2023-07-29,318,S68
19660,D10692,2023-12-16,476,S445
19661,D9425,2024-02-05,415,S18
19662,D12854,2023-01-14,360,S321
19663,D9000,2023-07-13,333,S74
19664,D781,2021-07-06,374,S290
19665,D1843,2020-06-09,499,S95
19666,D63,2020-11-26,477,S108
19667,D11562,2020-07-20,484,S83
19668,D18879,2022-03-14,396,S380
19669,D13874,2021-04-12,471,S424
19670,D15549,2020-03-03,304,S141
19671,D15602,2020-01-01,458,S194
19672,D1833,2020-06-28,323,S56
19673,D8242,2024-07-14,377,S386
19674,D16954,2024-01-10,312,S375
19675,D11627,2023-10-12,326,S248
19676,D9212,2024-04-06,376,S241
19677,D16059,2023-09-10,342,S353
19678,D6629,2020-05-09,470,S431
19679,D9081,2022-02-24,466,S289
19680,D14178,2024-12-09,444,S30
19681,D15972,2021-03-26,306,S462
19682,D18406,2024-11-30,321,S285
19683,D3833,2021-07-19,392,S431
19684,D19631,2022-07-27,339,S215
19685,D15569,2022-11-14,361,S133
19686,D8925,2023-12-11,308,S239
19687,D6881,2022-10-28,326,S287
19688,D18649,2024-10-21,304,S231
19689,D10382,2023-03-16,372,S125
19690,D7149,2023-04-27,493,S304
19691,D13508,2022-05-10,393,S61
19692,D10142,2024-04-18,431,S392
19693,D1318,2021-05-02,343,S80
19694,D9867,2022-07-07,368,S398
19695,D11060,2022-05-08,465,S417
19696,D5708,2024-07-21,381,S312
19697,D12574,2021-01-05,370,S325
19698,D11095,2023-03-15,449,S298
19699,D10116,2021-11-19,405,S359
19700,D266,2020-01-31,368,S211
19701,D3161,2020-10-11,406,S222
19702,D19672,2022-03-11,454,S451
19703,D6733,2023-05-08,355,S268
19704,D2676,2022-11-11,363,S176
19705,D1268,2021-07-08,454,S18
19706,D1196,2023-12-16,484,S430
19707,D7290,2021-06-20,394,S226
19708,D9615,2024-04-28,438,S493
19709,D19841,2021-10-18,308,S14
19710,D18123,2024-12-27,421,S144
19711,D1036,2021-02-19,471,S260
19712,D4368,2021-07-16,352,S3
19713,D3953,2020-12-14,323,S261
19714,D17589,2024-06-04,500,S343
19715,D997,2024-09-10,377,S374
19716,D4405,2021-11-01,490,S37
19717,D12807,2020-03-09,374,S16
19718,D8094,2022-09-24,389,S254
19719,D12395,2021-11-03,436,S179
19720,D17948,2020-11-19,408,S417
19721,D18754,2022-07-10,473,S269
19722,D4949,2023-10-14,338,S83
19723,D16290,2023-05-19,466,S121
19724,D8671,2020-07-13,458,S162
19725,D18249,2021-08-28,329,S43
19726,D8072,2024-07-24,397,S445
19727,D19909,2022-07-14,365,S225
19728,D84,2022-06-26,400,S406
19729,D11479,2021-06-11,444,S185
19730,D4129,2023-03-11,457,S395
19731,D6689,2024-04-13,422,S420
19732,D7997,2023-08-28,369,S9
19733,D5894,2020-12-12,417,S413
19734,D4898,2020-04-25,414,S439
19735,D13214,2020-04-05,339,S367
19736,D2889,2021-08-12,489,S215
19737,D9954,2024-05-26,385,S415
19738,D16727,2020-06-04,395,S330
19739,D7434,2023-04-11,393,S366
19740,D15206,2023-08-14,335,S113
19741,D16585,2024-09-09,487,S16
19742,D9271,2021-09-10,308,S6
19743,D2585,2021-03-31,415,S9
19744,D11380,2020-03-12,343,S112
19745,D3223,2022-06-28,435,S402
19746,D7368,2020-10-06,494,S271
19747,D14635,2024-07-16,351,S2
19748,D16950,2020-08-29,484,S461
19749,D7630,2024-03-19,369,S169
19750,D12208,2022-02-11,468,S186
19751,D9113,2022-08-06,495,S211
19752,D17594,2021-06-16,499,S146
19753,D8455,2022-12-22,479,S421
19754,D2827,2021-02-24,334,S155
19755,D11045,2022-02-17,346,S481
19756,D1173,2024-01-17,354,S342
19757,D9641,2020-11-29,389,S157
19758,D2158,2021-09-03,483,S156
19759,D2489,2022-07-13,359,S101
19760,D3792,2022-07-02,490,S167
19761,D6745,2021-04-06,460,S64
19762,D7056,2021-01-23,366,S324
19763,D14558,2021-12-16,310,S315
19764,D14663,2023-08-20,448,S29
19765,D16347,2022-06-20,373,S367
19766,D14547,2024-06-14,439,S154
19767,D18301,2020-07-14,319,S9
19768,D13835,2021-10-01,354,S195
19769,D13484,2022-03-25,302,S431
19770,D14249,2024-07-05,382,S136
19771,D14747,2024-01-31,401,S45
19772,D14574,2021-04-08,391,S223
19773,D12370,2024-05-19,422,S120
19774,D17468,2023-04-18,369,S472
19775,D3449,2023-05-23,355,S166
19776,D1305,2020-11-27,363,S292
19777,D9583,2022-01-05,308,S395
19778,D7261,2022-07-19,395,S21
19779,D4670,2023-05-15,373,S383
19780,D13414,2024-05-29,479,S397
19781,D16230,2024-02-05,372,S480
19782,D5661,2024-03-18,390,S71
19783,D6151,2023-11-04,423,S242
19784,D17783,2023-08-13,463,S404
19785,D12168,2020-08-15,322,S41
19786,D12232,2022-09-04,379,S105
19787,D10847,2020-10-06,444,S264
19788,D18625,2021-10-05,338,S483
19789,D15675,2024-06-06,384,S386
19790,D681,2020-08-25,381,S398
19791,D10112,2022-03-28,496,S240
19792,D9039,2024-04-08,364,S459
19793,D16992,2021-04-08,335,S443
19794,D16472,2022-01-15,408,S351
19795,D2274,2023-04-29,415,S415
19796,D11961,2022-01-27,307,S77
19797,D18874,2023-01-31,415,S234
19798,D5822,2023-02-26,410,S174
19799,D32,2022-07-24,397,S377
19800,D1048,2021-11-07,407,S345
19801,D11785,2021-10-01,300,S37
19802,D437,2022-02-12,318,S186
19803,D15251,2022-01-28,476,S61
19804,D19852,2022-03-18,474,S42
19805,D15340,2024-10-14,379,S258
19806,D12847,2024-09-23,359,S52
19807,D9699,2024-08-04,483,S363
19808,D16574,2021-11-20,487,S223
19809,D10390,2022-01-03,326,S11
19810,D11968,2023-03-25,454,S437
19811,D7770,2022-08-18,499,S149
19812,D1117,2022-04-12,400,S472
19813,D2017,2021-01-24,407,S65
19814,D4613,2021-01-13,319,S181
19815,D10815,2023-03-04,347,S499
19816,D16574,2024-01-08,312,S63
19817,D14998,2024-10-31,473,S383
19818,D6477,2021-10-01,365,S484
19819,D19960,2020-10-30,430,S322
19820,D19855,2024-03-10,403,S337
19821,D7348,2023-09-26,475,S23
19822,D19397,2021-01-13,429,S148
19823,D8489,2020-02-29,439,S24
19824,D4999,2023-09-17,431,S54
19825,D17784,2022-10-26,402,S462
19826,D16796,2021-03-04,480,S13
19827,D14565,2023-10-03,338,S434
19828,D4059,2021-11-06,464,S287
19829,D19113,2021-10-20,443,S73
19830,D14135,2020-07-27,417,S443
19831,D3455,2024-06-22,433,S49
19832,D10730,2022-09-22,385,S367
19833,D18474,2020-10-02,308,S414
19834,D12819,2022-10-26,428,S126
19835,D615,2022-02-27,399,S80
19836,D9855,2022-10-04,420,S205
19837,D1930,2023-06-21,347,S160
19838,D424,2022-09-27,484,S84
19839,D6101,2020-06-22,320,S119
19840,D12518,2020-07-29,433,S29
19841,D961,2022-10-02,315,S448
19842,D553,2023-01-03,435,S99
19843,D8399,2021-05-23,340,S271
19844,D3855,2022-07-16,488,S332
19845,D6023,2021-12-23,430,S354
19846,D196,2024-07-02,371,S341
19847,D6248,2020-12-24,314,S26
19848,D15483,2021-07-04,322,S245
19849,D9099,2023-07-21,426,S331
19850,D8224,2022-11-18,485,S192
19851,D18251,2020-02-01,453,S474
19852,D13947,2023-04-30,417,S52
19853,D7054,2021-04-19,359,S166
19854,D9139,2024-06-16,459,S377
19855,D3546,2023-07-04,315,S245
19856,D14830,2024-11-24,387,S490
19857,D17701,2024-02-16,388,S5
19858,D13802,2023-12-10,454,S81
19859,D9528,2023-07-25,437,S162
19860,D2038,2021-05-12,394,S295
19861,D15664,2024-10-15,456,S79
19862,D13852,2024-08-20,403,S55
19863,D8268,2022-05-12,412,S294
19864,D3126,2024-07-19,363,S29
19865,D256,2024-06-12,379,S455
19866,D14242,2021-03-13,429,S320
19867,D4497,2020-05-07,342,S46
19868,D290,2021-04-03,420,S249
19869,D2624,2024-06-07,303,S272
19870,D18767,2023-11-23,498,S123
19871,D17599,2024-11-03,374,S134
19872,D10644,2024-07-15,400,S135
19873,D6179,2023-02-09,336,S495
19874,D16462,2022-02-22,344,S120
19875,D2605,2022-08-22,336,S217
19876,D15164,2023-04-17,395,S460
19877,D5794,2024-12-13,438,S494
19878,D13187,2022-03-09,487,S493
19879,D19843,2024-12-17,318,S237
19880,D5180,2022-05-01,324,S400
19881,D14541,2020-12-07,449,S321
19882,D8498,2024-05-26,470,S171
19883,D10464,2024-01-03,417,S137
19884,D19706,2021-10-01,311,S445
19885,D3646,2022-10-18,396,S16
19886,D7059,2023-07-25,434,S484
19887,D4918,2023-01-19,333,S62
19888,D8328,2021-09-15,409,S321
19889,D14505,2024-12-05,417,S36
19890,D12931,2022-08-11,306,S260
19891,D8236,2021-10-29,314,S300
19892,D2424,2023-04-28,362,S293
19893,D14408,2023-07-06,314,S8
19894,D5068,2021-02-16,499,S461
19895,D3343,2022-07-12,322,S98
19896,D12390,2022-05-09,435,S61
19897,D12911,2020-03-12,449,S441
19898,D8224,2020-11-23,489,S208
19899,D6808,2022-08-14,306,S361
19900,D560,2022-02-21,391,S174
19901,D15144,2022-01-25,342,S416
19902,D19959,2023-08-20,384,S381
19903,D19897,2024-08-07,475,S335
19904,D2222,2024-01-15,359,S457
19905,D13040,2022-10-05,468,S354
19906,D1247,2024-04-20,317,S439
19907,D17309,2020-03-14,379,S339
19908,D8372,2021-03-15,441,S283
19909,D947,2021-09-30,436,S262
19910,D8136,2023-10-26,474,S9
19911,D8971,2024-10-25,381,S326
19912,D6717,2020-09-06,456,S216
19913,D12957,2022-11-22,367,S419
19914,D3274,2020-02-17,358,S329
19915,D18917,2023-08-16,351,S340
19916,D4026,2020-10-12,471,S236
19917,D7564,2024-04-15,381,S182
19918,D3020,2023-07-09,311,S344
19919,D1984,2024-01-31,308,S215
19920,D6767,2022-06-22,314,S393
19921,D820,2024-10-18,361,S285
19922,D5212,2021-09-01,475,S284
19923,D14711,2023-08-03,349,S452
19924,D5266,2024-12-06,391,S327
19925,D2966,2021-06-20,310,S462
19926,D9906,2020-11-16,322,S352
19927,D2908,2022-01-02,458,S347
19928,D11498,2022-09-12,351,S210
19929,D9857,2020-01-28,429,S478
19930,D7888,2024-04-26,441,S240
19931,D12948,2020-05-26,362,S479
19932,D16980,2020-11-16,435,S422
19933,D2445,2022-12-04,348,S352
19934,D11138,2024-09-07,384,S86
19935,D10549,2024-05-02,341,S496
19936,D15644,2020-09-12,456,S77
19937,D4508,2024-03-16,470,S467
19938,D6478,2022-09-03,496,S311
19939,D5617,2022-12-20,360,S218
19940,D6661,2024-10-28,462,S374
19941,D11559,2024-05-10,356,S96
19942,D13338,2024-01-08,428,S339
19943,D851,2022-12-01,326,S12
19944,D8530,2023-09-05,330,S410
19945,D14426,2023-11-09,408,S15
19946,D16638,2022-07-17,355,S457
19947,D8792,2024-02-19,459,S399
19948,D9113,2022-12-15,458,S367
19949,D15774,2021-09-07,350,S75
19950,D19626,2022-08-21,466,S352
19951,D14227,2023-05-22,480,S131
19952,D6245,2024-12-25,441,S132
19953,D2317,2024-12-06,414,S220
19954,D7259,2023-08-14,426,S296
19955,D17332,2022-12-28,461,S288
19956,D19882,2024-08-09,486,S31
19957,D16383,2023-01-31,479,S395
19958,D17096,2022-09-15,348,S222
19959,D16807,2021-09-27,330,S254
19960,D22,2020-06-29,454,S374
19961,D19296,2021-03-22,467,S311
19962,D5584,2023-05-30,307,S213
19963,D17615,2024-01-23,492,S148
19964,D13215,2024-08-08,376,S106
19965,D19488,2022-01-28,355,S315
19966,D6834,2022-07-01,499,S277
19967,D698,2020-06-14,395,S30
19968,D17704,2024-11-22,361,S380
19969,D7295,2021-03-31,465,S99
19970,D327,2023-08-21,496,S230
19971,D10545,2023-09-24,350,S112
19972,D7800,2020-11-28,481,S446
19973,D5575,2020-07-18,405,S44
19974,D15728,2024-04-18,385,S153
19975,D7896,2024-04-10,462,S217
19976,D18244,2021-08-28,309,S419
19977,D16088,2022-01-15,367,S409
19978,D3455,2023-03-31,486,S185
19979,D16064,2020-02-21,407,S168
19980,D19789,2022-11-01,371,S221
19981,D15776,2020-09-28,412,S493
19982,D16601,2023-02-19,442,S333
19983,D12951,2021-04-27,494,S158
19984,D12940,2023-07-11,469,S353
19985,D7609,2023-07-08,309,S91
19986,D4047,2022-07-08,339,S69
19987,D9666,2021-12-03,384,S237
19988,D16737,2020-07-30,423,S178
19989,D12463,2020-12-25,340,S411
19990,D4577,2023-05-04,415,S57
19991,D6939,2020-09-08,376,S328
19992,D17308,2021-10-25,341,S114
19993,D8778,2020-03-31,370,S400
19994,D9169,2022-05-15,424,S34
19995,D11396,2020-03-08,419,S78
19996,D925,2021-06-09,443,S134
19997,D2023,2020-02-28,491,S456
19998,D6129,2022-08-05,302,S253
19999,D9960,2024-08-12,404,S454
20000,D13986,2022-11-12,307,S421
20001,D865,2024-06-11,407,S58
20002,D11209,2020-06-25,364,S192
20003,D8672,2021-04-08,465,S82
20004,D3944,2022-10-15,455,S7
20005,D17808,2021-12-18,324,S56
20006,D7928,2024-09-29,453,S226
20007,D7557,2023-09-21,449,S395
20008,D10967,2020-07-30,483,S14
20009,D17623,2023-07-22,416,S159
20010,D17532,2021-12-08,356,S421
20011,D17986,2024-11-29,360,S325
20012,D16253,2023-07-18,325,S178
20013,D18945,2021-06-08,321,S128
20014,D18634,2021-05-26,378,S43
20015,D7872,2020-11-07,446,S270
20016,D3392,2023-07-17,310,S189
20017,D19153,2024-05-16,453,S287
20018,D17035,2022-03-14,355,S412
20019,D10083,2024-02-05,351,S362
20020,D5849,2023-03-19,312,S318
20021,D13045,2023-09-07,498,S229
20022,D6636,2024-10-01,481,S100
20023,D3460,2024-06-18,390,S460
20024,D18071,2021-08-04,315,S214
20025,D14856,2021-05-17,303,S458
20026,D17621,2021-02-18,450,S476
20027,D3854,2024-09-11,436,S313
20028,D8361,2020-03-31,480,S432
20029,D19271,2024-10-27,370,S50
20030,D19476,2023-05-26,461,S409
20031,D16754,2023-08-17,363,S82
20032,D4106,2024-01-22,496,S438
20033,D4504,2024-01-27,471,S380
20034,D4141,2023-12-15,306,S348
20035,D18358,2020-08-09,490,S488
20036,D7096,2020-09-06,441,S64
20037,D7779,2021-03-15,354,S108
20038,D16453,2024-12-08,361,S133
20039,D19128,2021-01-24,488,S307
20040,D10202,2024-08-17,300,S290
20041,D4320,2023-09-27,364,S87
20042,D19202,2024-02-06,331,S224
20043,D7630,2024-11-14,333,S80
20044,D4549,2024-10-20,446,S471
20045,D10541,2021-10-27,435,S482
20046,D7684,2020-12-16,387,S477
20047,D19370,2021-10-05,452,S116
20048,D15623,2023-01-18,432,S232
20049,D8333,2023-12-11,327,S287
20050,D18850,2022-05-18,398,S76
20051,D6948,2023-05-10,351,S491
20052,D19270,2020-01-25,423,S86
20053,D3868,2023-01-08,377,S68
20054,D10374,2024-12-06,472,S98
20055,D2479,2021-07-27,334,S92
20056,D15668,2023-07-03,355,S383
20057,D18805,2021-11-18,480,S409
20058,D7571,2020-01-02,442,S59
20059,D16170,2021-07-29,411,S338
20060,D14949,2022-07-28,436,S116
20061,D15414,2023-10-09,473,S243
20062,D3604,2021-06-14,350,S110
20063,D14593,2021-09-27,327,S248
20064,D3553,2023-03-27,355,S278
20065,D12952,2020-06-21,367,S113
20066,D10196,2020-05-24,373,S346
20067,D19216,2023-09-17,372,S395
20068,D1456,2021-08-10,345,S63
20069,D11231,2021-09-08,300,S497
20070,D12967,2020-09-04,475,S161
20071,D3903,2023-08-15,467,S407
20072,D16378,2020-06-28,483,S162
20073,D14403,2021-10-14,394,S75
20074,D16804,2024-02-28,449,S95
20075,D9447,2024-09-27,475,S265
20076,D16906,2023-05-20,415,S206
20077,D7282,2020-05-05,359,S284
20078,D3399,2024-10-13,333,S47
20079,D14440,2024-06-13,458,S143
20080,D3483,2020-03-11,414,S263
20081,D13768,2024-04-09,357,S122
20082,D7709,2023-10-15,328,S194
20083,D13318,2020-11-29,342,S110
20084,D13883,2022-01-27,394,S467
20085,D13561,2024-06-23,349,S103
20086,D14317,2022-12-06,452,S416
20087,D4431,2023-09-26,493,S164
20088,D8780,2023-12-24,363,S257
20089,D4059,2021-05-19,451,S496
20090,D15742,2021-10-28,373,S103
20091,D6991,2020-07-14,421,S408
20092,D4927,2024-03-31,384,S252
20093,D17935,2024-02-20,486,S383
20094,D11675,2020-11-18,492,S342
20095,D17959,2023-01-08,315,S217
20096,D10563,2020-10-12,323,S58
20097,D3740,2021-03-30,403,S90
20098,D244,2021-10-03,487,S254
20099,D1073,2021-03-27,316,S28
20100,D14270,2023-11-27,441,S359
20101,D13961,2021-08-30,400,S199
20102,D11774,2023-01-09,480,S115
20103,D8738,2024-01-26,372,S346
20104,D10177,2021-11-04,419,S148
20105,D13931,2023-05-31,329,S484
20106,D19008,2022-04-15,372,S211
20107,D10736,2023-05-18,371,S449
20108,D925,2022-03-30,477,S321
20109,D5380,2021-12-27,335,S362
20110,D11516,2024-08-04,486,S105
20111,D14760,2022-03-31,475,S452
20112,D19398,2024-02-18,396,S380
20113,D1748,2023-06-21,465,S234
20114,D15853,2023-06-08,323,S247
20115,D5939,2021-12-08,339,S119
20116,D1494,2022-10-09,370,S191
20117,D7590,2022-06-12,357,S28
20118,D9996,2022-03-09,435,S343
20119,D17097,2022-12-16,343,S226
20120,D10972,2021-04-08,447,S344
20121,D7426,2021-11-09,397,S1
20122,D18739,2023-09-29,483,S275
20123,D19734,2020-10-15,344,S402
20124,D2903,2020-10-06,487,S413
20125,D9448,2023-10-28,440,S480
20126,D15209,2020-05-29,466,S95
20127,D19229,2021-12-13,389,S319
20128,D8058,2021-11-25,413,S20
20129,D19930,2020-10-04,430,S206
20130,D4042,2024-06-30,427,S166
20131,D18292,2023-05-20,461,S398
20132,D8101,2020-07-25,385,S93
20133,D13859,2023-02-16,493,S67
20134,D9693,2023-04-13,399,S265
20135,D19331,2023-08-17,435,S349
20136,D13592,2020-09-19,400,S157
20137,D2750,2023-01-03,413,S112
20138,D17762,2023-04-04,402,S346
20139,D19152,2024-03-11,468,S284
20140,D467,2020-11-09,354,S332
20141,D12164,2022-08-08,326,S164
20142,D18453,2021-01-21,473,S9
20143,D15843,2023-07-15,433,S423
